"","x"
"1",0.111666666666667
"2",0.111666666666667
"3",0.111666666666667
"4",0.111666666666667
"5",0.108333333333333
"6",0.108333333333333
"7",0.11
"8",0.11
"9",0.11
"10",0.11
"11",0.11
"12",0.11
"13",0.111666666666667
"14",0.111666666666667
"15",0.11
"16",0.11
"17",0.11
"18",0.11
"19",0.111666666666667
"20",0.111666666666667
"21",0.111666666666667
"22",0.111666666666667
"23",0.111666666666667
"24",0.111666666666667
"25",0.111666666666667
"26",0.111666666666667
"27",0.111666666666667
"28",0.111666666666667
"29",0.111666666666667
"30",0.111666666666667
"31",0.111666666666667
"32",0.111666666666667
"33",0.111666666666667
"34",0.111666666666667
"35",0.111666666666667
"36",0.111666666666667
"37",0.111666666666667
"38",0.111666666666667
"39",0.11
"40",0.11
"41",0.111666666666667
"42",0.111666666666667
"43",0.111666666666667
"44",0.111666666666667
"45",0.113333333333333
"46",0.113333333333333
"47",0.11
"48",0.11
"49",0.11
"50",0.11
"51",0.11
"52",0.11
"53",0.085
"54",0.085
"55",0.0933333333333333
"56",0.0933333333333333
"57",0.0783333333333333
"58",0.0783333333333333
"59",0.08
"60",0.08
"61",0.1
"62",0.1
"63",0.0883333333333333
"64",0.0883333333333333
"65",0.0883333333333333
"66",0.0883333333333333
"67",0.085
"68",0.085
"69",0.0866666666666667
"70",0.0866666666666667
"71",0.0883333333333333
"72",0.0883333333333333
"73",0.085
"74",0.085
"75",0.0883333333333333
"76",0.0883333333333333
"77",0.0866666666666667
"78",0.0866666666666667
"79",0.085
"80",0.085
"81",0.0883333333333333
"82",0.0883333333333333
"83",0.085
"84",0.085
"85",0.106666666666667
"86",0.106666666666667
"87",0.106666666666667
"88",0.106666666666667
"89",0.108333333333333
"90",0.108333333333333
"91",0.095
"92",0.095
"93",0.1
"94",0.1
"95",0.0966666666666667
"96",0.0966666666666667
"97",0.103333333333333
"98",0.103333333333333
"99",0.103333333333333
"100",0.103333333333333
"101",0.101666666666667
"102",0.101666666666667
"103",0.101666666666667
"104",0.101666666666667
"105",0.101666666666667
"106",0.101666666666667
"107",0.103333333333333
"108",0.103333333333333
"109",0.101666666666667
"110",0.101666666666667
"111",0.101666666666667
"112",0.101666666666667
"113",0.1
"114",0.1
"115",0.103333333333333
"116",0.103333333333333
"117",0.103333333333333
"118",0.103333333333333
"119",0.101666666666667
"120",0.101666666666667
"121",0.103333333333333
"122",0.103333333333333
"123",0.103333333333333
"124",0.103333333333333
"125",0.101666666666667
"126",0.101666666666667
"127",0.103333333333333
"128",0.103333333333333
"129",0.103333333333333
"130",0.103333333333333
"131",0.101666666666667
"132",0.101666666666667
"133",0.101666666666667
"134",0.101666666666667
"135",0.103333333333333
"136",0.103333333333333
"137",0.101666666666667
"138",0.101666666666667
"139",0.103333333333333
"140",0.103333333333333
"141",0.101666666666667
"142",0.101666666666667
"143",0.103333333333333
"144",0.103333333333333
"145",0.1
"146",0.1
"147",0.103333333333333
"148",0.103333333333333
"149",0.101666666666667
"150",0.101666666666667
"151",0.103333333333333
"152",0.103333333333333
"153",0.1
"154",0.1
"155",0.101666666666667
"156",0.101666666666667
"157",0.103333333333333
"158",0.103333333333333
"159",0.103333333333333
"160",0.103333333333333
"161",0.103333333333333
"162",0.103333333333333
"163",0.095
"164",0.095
"165",0.095
"166",0.095
"167",0.095
"168",0.095
"169",0.095
"170",0.095
"171",0.095
"172",0.095
"173",0.095
"174",0.095
"175",0.095
"176",0.095
"177",0.095
"178",0.095
"179",0.095
"180",0.095
"181",0.095
"182",0.095
"183",0.095
"184",0.095
"185",0.095
"186",0.095
"187",0.095
"188",0.095
"189",0.095
"190",0.095
"191",0.095
"192",0.095
"193",0.095
"194",0.095
"195",0.095
"196",0.095
"197",0.0966666666666667
"198",0.0966666666666667
"199",0.0966666666666667
"200",0.0966666666666667
"201",0.095
"202",0.095
"203",0.095
"204",0.095
"205",0.095
"206",0.095
"207",0.095
"208",0.095
"209",0.095
"210",0.095
"211",0.095
"212",0.095
"213",0.0966666666666667
"214",0.0966666666666667
"215",0.095
"216",0.095
"217",0.095
"218",0.095
"219",0.095
"220",0.095
"221",0.095
"222",0.095
"223",0.095
"224",0.095
"225",0.095
"226",0.095
"227",0.095
"228",0.095
"229",0.095
"230",0.095
"231",0.095
"232",0.095
"233",0.095
"234",0.095
"235",0.095
"236",0.095
"237",0.0966666666666667
"238",0.0966666666666667
"239",0.095
"240",0.095
"241",0.095
"242",0.095
"243",0.095
"244",0.095
"245",0.0966666666666667
"246",0.0966666666666667
"247",0.095
"248",0.095
"249",0.095
"250",0.095
"251",0.095
"252",0.095
"253",0.0983333333333333
"254",0.0983333333333333
"255",0.095
"256",0.095
"257",0.095
"258",0.095
"259",0.095
"260",0.095
"261",0.095
"262",0.095
"263",0.095
"264",0.095
"265",0.095
"266",0.095
"267",0.095
"268",0.095
"269",0.095
"270",0.095
"271",0.095
"272",0.095
"273",0.095
"274",0.095
"275",0.095
"276",0.095
"277",0.095
"278",0.095
"279",0.095
"280",0.095
"281",0.0966666666666667
"282",0.0966666666666667
"283",0.095
"284",0.095
"285",0.0933333333333333
"286",0.0933333333333333
"287",0.095
"288",0.095
"289",0.095
"290",0.095
"291",0.095
"292",0.095
"293",0.095
"294",0.095
"295",0.095
"296",0.095
"297",0.095
"298",0.095
"299",0.095
"300",0.095
"301",0.095
"302",0.095
"303",0.095
"304",0.095
"305",0.0966666666666667
"306",0.0966666666666667
"307",0.095
"308",0.095
"309",0.095
"310",0.095
"311",0.095
"312",0.095
"313",0.0966666666666667
"314",0.0966666666666667
"315",0.095
"316",0.095
"317",0.095
"318",0.095
"319",0.095
"320",0.095
"321",0.095
"322",0.095
"323",0.095
"324",0.095
"325",0.095
"326",0.095
"327",0.095
"328",0.095
"329",0.095
"330",0.095
"331",0.095
"332",0.095
"333",0.095
"334",0.095
"335",0.095
"336",0.095
"337",0.095
"338",0.095
"339",0.095
"340",0.095
"341",0.095
"342",0.095
"343",0.095
"344",0.095
"345",0.095
"346",0.095
"347",0.095
"348",0.095
"349",0.095
"350",0.095
"351",0.095
"352",0.095
"353",0.095
"354",0.095
"355",0.095
"356",0.095
"357",0.095
"358",0.095
"359",0.095
"360",0.095
"361",0.095
"362",0.095
"363",0.095
"364",0.095
"365",0.095
"366",0.095
"367",0.095
"368",0.095
"369",0.0966666666666667
"370",0.0966666666666667
"371",0.0966666666666667
"372",0.0966666666666667
"373",0.095
"374",0.095
"375",0.095
"376",0.095
"377",0.095
"378",0.095
"379",0.0966666666666667
"380",0.0966666666666667
"381",0.095
"382",0.095
"383",0.0933333333333333
"384",0.0933333333333333
"385",0.0966666666666667
"386",0.0966666666666667
"387",0.095
"388",0.095
"389",0.095
"390",0.095
"391",0.0983333333333333
"392",0.0983333333333333
"393",0.095
"394",0.095
"395",0.0983333333333333
"396",0.0983333333333333
"397",0.095
"398",0.095
"399",0.095
"400",0.095
"401",0.095
"402",0.095
"403",0.095
"404",0.095
"405",0.095
"406",0.095
"407",0.095
"408",0.095
"409",0.095
"410",0.095
"411",0.095
"412",0.095
"413",0.095
"414",0.095
"415",0.095
"416",0.095
"417",0.095
"418",0.095
"419",0.095
"420",0.095
"421",0.095
"422",0.095
"423",0.095
"424",0.095
"425",0.095
"426",0.095
"427",0.095
"428",0.095
"429",0.095
"430",0.095
"431",0.095
"432",0.095
"433",0.095
"434",0.095
"435",0.095
"436",0.095
"437",0.095
"438",0.095
"439",0.095
"440",0.095
"441",0.0966666666666667
"442",0.0966666666666667
"443",0.095
"444",0.095
"445",0.0966666666666667
"446",0.0966666666666667
"447",0.095
"448",0.095
"449",0.095
"450",0.095
"451",0.095
"452",0.095
"453",0.095
"454",0.095
"455",0.095
"456",0.095
"457",0.095
"458",0.095
"459",0.095
"460",0.095
"461",0.095
"462",0.095
"463",0.095
"464",0.095
"465",0.095
"466",0.095
"467",0.095
"468",0.095
"469",0.095
"470",0.095
"471",0.095
"472",0.095
"473",0.095
"474",0.095
"475",0.095
"476",0.095
"477",0.095
"478",0.095
"479",0.095
"480",0.095
"481",0.0966666666666667
"482",0.0966666666666667
"483",0.095
"484",0.095
"485",0.095
"486",0.095
"487",0.095
"488",0.095
"489",0.095
"490",0.095
"491",0.095
"492",0.095
"493",0.095
"494",0.095
"495",0.095
"496",0.095
"497",0.095
"498",0.095
"499",0.095
"500",0.095
"501",0.095
"502",0.095
"503",0.095
"504",0.095
"505",0.095
"506",0.095
"507",0.095
"508",0.095
"509",0.095
"510",0.095
"511",0.095
"512",0.095
"513",0.095
"514",0.095
"515",0.095
"516",0.095
"517",0.095
"518",0.095
"519",0.0966666666666667
"520",0.0966666666666667
"521",0.095
"522",0.095
"523",0.095
"524",0.095
"525",0.0966666666666667
"526",0.0966666666666667
"527",0.0966666666666667
"528",0.0966666666666667
"529",0.095
"530",0.095
"531",0.095
"532",0.095
"533",0.095
"534",0.095
"535",0.095
"536",0.095
"537",0.095
"538",0.095
"539",0.095
"540",0.095
"541",0.095
"542",0.095
"543",0.095
"544",0.095
"545",0.095
"546",0.095
"547",0.095
"548",0.095
"549",0.095
"550",0.095
"551",0.095
"552",0.095
"553",0.095
"554",0.095
"555",0.0966666666666667
"556",0.0966666666666667
"557",0.095
"558",0.095
"559",0.095
"560",0.095
"561",0.095
"562",0.095
"563",0.095
"564",0.095
"565",0.0966666666666667
"566",0.0966666666666667
"567",0.095
"568",0.095
"569",0.0966666666666667
"570",0.0966666666666667
"571",0.0966666666666667
"572",0.0966666666666667
"573",0.095
"574",0.095
"575",0.0966666666666667
"576",0.0966666666666667
"577",0.095
"578",0.095
"579",0.095
"580",0.095
"581",0.0933333333333333
"582",0.0933333333333333
"583",0.095
"584",0.095
"585",0.095
"586",0.095
"587",0.095
"588",0.095
"589",0.095
"590",0.095
"591",0.095
"592",0.095
"593",0.095
"594",0.095
"595",0.095
"596",0.095
"597",0.0966666666666667
"598",0.0966666666666667
"599",0.0966666666666667
"600",0.0966666666666667
"601",0.095
"602",0.095
"603",0.095
"604",0.095
"605",0.095
"606",0.095
"607",0.095
"608",0.095
"609",0.095
"610",0.095
"611",0.095
"612",0.095
"613",0.095
"614",0.095
"615",0.095
"616",0.095
"617",0.095
"618",0.095
"619",0.116666666666667
"620",0.116666666666667
"621",0.118333333333333
"622",0.118333333333333
"623",0.116666666666667
"624",0.116666666666667
"625",0.118333333333333
"626",0.118333333333333
"627",0.115
"628",0.115
"629",0.116666666666667
"630",0.116666666666667
"631",0.116666666666667
"632",0.116666666666667
"633",0.116666666666667
"634",0.116666666666667
"635",0.116666666666667
"636",0.116666666666667
"637",0.116666666666667
"638",0.116666666666667
"639",0.116666666666667
"640",0.116666666666667
"641",0.116666666666667
"642",0.116666666666667
"643",0.116666666666667
"644",0.116666666666667
"645",0.116666666666667
"646",0.116666666666667
"647",0.116666666666667
"648",0.116666666666667
"649",0.118333333333333
"650",0.118333333333333
"651",0.116666666666667
"652",0.116666666666667
"653",0.116666666666667
"654",0.116666666666667
"655",0.116666666666667
"656",0.116666666666667
"657",0.116666666666667
"658",0.116666666666667
"659",0.118333333333333
"660",0.118333333333333
"661",0.118333333333333
"662",0.118333333333333
"663",0.115
"664",0.115
"665",0.116666666666667
"666",0.116666666666667
"667",0.116666666666667
"668",0.116666666666667
"669",0.116666666666667
"670",0.116666666666667
"671",0.116666666666667
"672",0.116666666666667
"673",0.116666666666667
"674",0.116666666666667
"675",0.116666666666667
"676",0.116666666666667
"677",0.116666666666667
"678",0.116666666666667
"679",0.116666666666667
"680",0.116666666666667
"681",0.116666666666667
"682",0.116666666666667
"683",0.116666666666667
"684",0.116666666666667
"685",0.116666666666667
"686",0.116666666666667
"687",0.116666666666667
"688",0.116666666666667
"689",0.116666666666667
"690",0.116666666666667
"691",0.116666666666667
"692",0.116666666666667
"693",0.115
"694",0.115
"695",0.115
"696",0.115
"697",0.116666666666667
"698",0.116666666666667
"699",0.116666666666667
"700",0.116666666666667
"701",0.116666666666667
"702",0.116666666666667
"703",0.116666666666667
"704",0.116666666666667
"705",0.116666666666667
"706",0.116666666666667
"707",0.12
"708",0.12
"709",0.116666666666667
"710",0.116666666666667
"711",0.118333333333333
"712",0.118333333333333
"713",0.116666666666667
"714",0.116666666666667
"715",0.116666666666667
"716",0.116666666666667
"717",0.116666666666667
"718",0.116666666666667
"719",0.116666666666667
"720",0.116666666666667
"721",0.116666666666667
"722",0.116666666666667
"723",0.116666666666667
"724",0.116666666666667
"725",0.116666666666667
"726",0.116666666666667
"727",0.118333333333333
"728",0.118333333333333
"729",0.116666666666667
"730",0.116666666666667
"731",0.118333333333333
"732",0.118333333333333
"733",0.115
"734",0.115
"735",0.116666666666667
"736",0.116666666666667
"737",0.116666666666667
"738",0.116666666666667
"739",0.116666666666667
"740",0.116666666666667
"741",0.115
"742",0.115
"743",0.116666666666667
"744",0.116666666666667
"745",0.116666666666667
"746",0.116666666666667
"747",0.116666666666667
"748",0.116666666666667
"749",0.116666666666667
"750",0.116666666666667
"751",0.116666666666667
"752",0.116666666666667
"753",0.116666666666667
"754",0.116666666666667
"755",0.116666666666667
"756",0.116666666666667
"757",0.115
"758",0.115
"759",0.116666666666667
"760",0.116666666666667
"761",0.116666666666667
"762",0.116666666666667
"763",0.118333333333333
"764",0.118333333333333
"765",0.116666666666667
"766",0.116666666666667
"767",0.116666666666667
"768",0.116666666666667
"769",0.116666666666667
"770",0.116666666666667
"771",0.116666666666667
"772",0.116666666666667
"773",0.116666666666667
"774",0.116666666666667
"775",0.116666666666667
"776",0.116666666666667
"777",0.116666666666667
"778",0.116666666666667
"779",0.116666666666667
"780",0.116666666666667
"781",0.116666666666667
"782",0.116666666666667
"783",0.116666666666667
"784",0.116666666666667
"785",0.116666666666667
"786",0.116666666666667
"787",0.116666666666667
"788",0.116666666666667
"789",0.115
"790",0.115
"791",0.116666666666667
"792",0.116666666666667
"793",0.116666666666667
"794",0.116666666666667
"795",0.116666666666667
"796",0.116666666666667
"797",0.116666666666667
"798",0.116666666666667
"799",0.118333333333333
"800",0.118333333333333
"801",0.118333333333333
"802",0.118333333333333
"803",0.116666666666667
"804",0.116666666666667
"805",0.116666666666667
"806",0.116666666666667
"807",0.116666666666667
"808",0.116666666666667
"809",0.115
"810",0.115
"811",0.116666666666667
"812",0.116666666666667
"813",0.116666666666667
"814",0.116666666666667
"815",0.116666666666667
"816",0.116666666666667
"817",0.116666666666667
"818",0.116666666666667
"819",0.116666666666667
"820",0.116666666666667
"821",0.116666666666667
"822",0.116666666666667
"823",0.116666666666667
"824",0.116666666666667
"825",0.116666666666667
"826",0.116666666666667
"827",0.116666666666667
"828",0.116666666666667
"829",0.116666666666667
"830",0.116666666666667
"831",0.116666666666667
"832",0.116666666666667
"833",0.116666666666667
"834",0.116666666666667
"835",0.118333333333333
"836",0.118333333333333
"837",0.116666666666667
"838",0.116666666666667
"839",0.116666666666667
"840",0.116666666666667
"841",0.116666666666667
"842",0.116666666666667
"843",0.116666666666667
"844",0.116666666666667
"845",0.116666666666667
"846",0.116666666666667
"847",0.116666666666667
"848",0.116666666666667
"849",0.116666666666667
"850",0.116666666666667
"851",0.116666666666667
"852",0.116666666666667
"853",0.116666666666667
"854",0.116666666666667
"855",0.116666666666667
"856",0.116666666666667
"857",0.116666666666667
"858",0.116666666666667
"859",0.116666666666667
"860",0.116666666666667
"861",0.116666666666667
"862",0.116666666666667
"863",0.115
"864",0.115
"865",0.116666666666667
"866",0.116666666666667
"867",0.115
"868",0.115
"869",0.116666666666667
"870",0.116666666666667
"871",0.116666666666667
"872",0.116666666666667
"873",0.116666666666667
"874",0.116666666666667
"875",0.116666666666667
"876",0.116666666666667
"877",0.116666666666667
"878",0.116666666666667
"879",0.118333333333333
"880",0.118333333333333
"881",0.118333333333333
"882",0.118333333333333
"883",0.115
"884",0.115
"885",0.116666666666667
"886",0.116666666666667
"887",0.116666666666667
"888",0.116666666666667
"889",0.116666666666667
"890",0.116666666666667
"891",0.116666666666667
"892",0.116666666666667
"893",0.116666666666667
"894",0.116666666666667
"895",0.116666666666667
"896",0.116666666666667
"897",0.116666666666667
"898",0.116666666666667
"899",0.111666666666667
"900",0.111666666666667
"901",0.113333333333333
"902",0.113333333333333
"903",0.113333333333333
"904",0.113333333333333
"905",0.113333333333333
"906",0.113333333333333
"907",0.113333333333333
"908",0.113333333333333
"909",0.115
"910",0.115
"911",0.113333333333333
"912",0.113333333333333
"913",0.0216666666666667
"914",0.0216666666666667
"915",0.0216666666666667
"916",0.0216666666666667
"917",0.0216666666666667
"918",0.0216666666666667
"919",0.0233333333333333
"920",0.0233333333333333
"921",0.0233333333333333
"922",0.0233333333333333
"923",0.0216666666666667
"924",0.0216666666666667
"925",0.0216666666666667
"926",0.0216666666666667
"927",0.02
"928",0.02
"929",0.0216666666666667
"930",0.0216666666666667
"931",0.0233333333333333
"932",0.0233333333333333
"933",0.02
"934",0.02
"935",0.0233333333333333
"936",0.0233333333333333
"937",0.0216666666666667
"938",0.0216666666666667
"939",0.025
"940",0.025
"941",0.0216666666666667
"942",0.0216666666666667
"943",0.0216666666666667
"944",0.0216666666666667
"945",0.111666666666667
"946",0.111666666666667
"947",0.11
"948",0.11
"949",0.105
