"","x"
"1",0
"2",0
"3",0
"4",0.00333333333333333
"5",0.00333333333333333
"6",0.005
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0.00166666666666667
"13",0.00333333333333333
"14",0.00166666666666667
"15",0.00166666666666667
"16",0
"17",0
"18",0.00333333333333333
"19",0
"20",0.00333333333333333
"21",0.00166666666666667
"22",0
"23",0
"24",0.00333333333333333
"25",0
"26",0.00166666666666667
"27",0
"28",0
"29",0
"30",0.00333333333333333
"31",0.00333333333333333
"32",0.00833333333333333
"33",0
"34",0
"35",0.00166666666666667
"36",0.00333333333333333
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0.00333333333333333
"45",0.00333333333333333
"46",0.005
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.00166666666666667
"53",0.00333333333333333
"54",0.00166666666666667
"55",0.00166666666666667
"56",0
"57",0
"58",0.00333333333333333
"59",0
"60",0.00333333333333333
"61",0.00166666666666667
"62",0
"63",0
"64",0.00333333333333333
"65",0
"66",0.00166666666666667
"67",0
"68",0
"69",0
"70",0.00333333333333333
"71",0.00333333333333333
"72",0.00833333333333333
"73",0
"74",0
"75",0.00166666666666667
"76",0.00333333333333333
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0.00333333333333333
"85",0.00333333333333333
"86",0.005
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.00166666666666667
"93",0.00333333333333333
"94",0.00166666666666667
"95",0.00166666666666667
"96",0
"97",0
"98",0.00333333333333333
"99",0
"100",0.00333333333333333
"101",0.00166666666666667
"102",0
"103",0
"104",0.00333333333333333
"105",0
"106",0.00166666666666667
"107",0
"108",0
"109",0
"110",0.00333333333333333
"111",0.00333333333333333
"112",0.00833333333333333
"113",0
"114",0
"115",0.00166666666666667
"116",0.00333333333333333
"117",0
"118",0
"119",0
"120",0
"121",0.00333333333333333
"122",0.00333333333333333
"123",0.00333333333333333
"124",0
"125",0
"126",0.00833333333333333
"127",0.00333333333333333
"128",0.00333333333333333
"129",0.00333333333333333
"130",0.00333333333333333
"131",0.00333333333333333
"132",0.005
"133",0.00666666666666667
"134",0.005
"135",0.005
"136",0.00333333333333333
"137",0.00333333333333333
