"","x"
"1",0.141666666666667
"2",0.141666666666667
"3",0.141666666666667
"4",0.141666666666667
"5",0.14
"6",0.14
"7",0.141666666666667
"8",0.141666666666667
"9",0.141666666666667
"10",0.141666666666667
"11",0.108333333333333
"12",0.108333333333333
"13",0.11
"14",0.11
"15",0.11
"16",0.11
"17",0.106666666666667
"18",0.106666666666667
"19",0.108333333333333
"20",0.108333333333333
"21",0.106666666666667
"22",0.106666666666667
"23",0.106666666666667
"24",0.106666666666667
"25",0.108333333333333
"26",0.108333333333333
"27",0.11
"28",0.11
"29",0.108333333333333
"30",0.108333333333333
"31",0.11
"32",0.11
"33",0.108333333333333
"34",0.108333333333333
"35",0.106666666666667
"36",0.106666666666667
"37",0.106666666666667
"38",0.106666666666667
"39",0.11
"40",0.11
"41",0.11
"42",0.11
"43",0.146666666666667
"44",0.146666666666667
"45",0.143333333333333
"46",0.143333333333333
"47",0.145
"48",0.145
"49",0.146666666666667
"50",0.146666666666667
"51",0.146666666666667
"52",0.146666666666667
"53",0.145
"54",0.145
"55",0.145
"56",0.145
"57",0.145
"58",0.145
"59",0.145
"60",0.145
"61",0.146666666666667
"62",0.146666666666667
"63",0.145
"64",0.145
"65",0.145
"66",0.145
"67",0.145
"68",0.145
"69",0.145
"70",0.145
"71",0.145
"72",0.145
"73",0.145
"74",0.145
"75",0.146666666666667
"76",0.146666666666667
"77",0.145
"78",0.145
"79",0.145
"80",0.145
"81",0.143333333333333
"82",0.143333333333333
"83",0.146666666666667
"84",0.146666666666667
"85",0.145
"86",0.145
"87",0.145
"88",0.145
"89",0.145
"90",0.145
"91",0.145
"92",0.145
"93",0.145
"94",0.145
"95",0.146666666666667
"96",0.146666666666667
"97",0.145
"98",0.145
"99",0.145
"100",0.145
"101",0.145
"102",0.145
"103",0.145
"104",0.145
"105",0.145
"106",0.145
"107",0.145
"108",0.145
"109",0.145
"110",0.145
"111",0.146666666666667
"112",0.146666666666667
"113",0.145
"114",0.145
"115",0.145
"116",0.145
"117",0.145
"118",0.145
"119",0.145
"120",0.145
"121",0.145
"122",0.145
"123",0.145
"124",0.145
"125",0.145
"126",0.145
"127",0.145
"128",0.145
"129",0.146666666666667
"130",0.146666666666667
"131",0.146666666666667
"132",0.146666666666667
"133",0.145
"134",0.145
"135",0.145
"136",0.145
"137",0.145
"138",0.145
"139",0.145
"140",0.145
"141",0.145
"142",0.145
"143",0.136666666666667
"144",0.136666666666667
"145",0.13
"146",0.13
"147",0.13
"148",0.13
"149",0.13
"150",0.13
"151",0.13
"152",0.13
"153",0.131666666666667
"154",0.131666666666667
"155",0.13
"156",0.13
"157",0.131666666666667
"158",0.131666666666667
