"","x"
"1",0.123333333333333
"2",0.123333333333333
"3",0.123333333333333
"4",0.123333333333333
"5",0.123333333333333
"6",0.123333333333333
"7",0.123333333333333
"8",0.123333333333333
"9",0.123333333333333
"10",0.123333333333333
"11",0.095
"12",0.095
"13",0.0966666666666667
"14",0.0966666666666667
"15",0.0966666666666667
"16",0.0966666666666667
"17",0.0966666666666667
"18",0.0966666666666667
"19",0.095
"20",0.095
"21",0.0966666666666667
"22",0.0966666666666667
"23",0.0966666666666667
"24",0.0966666666666667
"25",0.0983333333333333
"26",0.0983333333333333
"27",0.0966666666666667
"28",0.0966666666666667
"29",0.095
"30",0.095
"31",0.0966666666666667
"32",0.0966666666666667
"33",0.095
"34",0.095
"35",0.0966666666666667
"36",0.0966666666666667
"37",0.0966666666666667
"38",0.0966666666666667
"39",0.0966666666666667
"40",0.0966666666666667
"41",0.0966666666666667
"42",0.0966666666666667
"43",0.116666666666667
"44",0.116666666666667
"45",0.116666666666667
"46",0.116666666666667
"47",0.115
"48",0.115
"49",0.116666666666667
"50",0.116666666666667
"51",0.116666666666667
"52",0.116666666666667
"53",0.116666666666667
"54",0.116666666666667
"55",0.115
"56",0.115
"57",0.115
"58",0.115
"59",0.115
"60",0.115
"61",0.116666666666667
"62",0.116666666666667
"63",0.115
"64",0.115
"65",0.115
"66",0.115
"67",0.115
"68",0.115
"69",0.115
"70",0.115
"71",0.115
"72",0.115
"73",0.115
"74",0.115
"75",0.116666666666667
"76",0.116666666666667
"77",0.115
"78",0.115
"79",0.115
"80",0.115
"81",0.113333333333333
"82",0.113333333333333
"83",0.116666666666667
"84",0.116666666666667
"85",0.115
"86",0.115
"87",0.115
"88",0.115
"89",0.115
"90",0.115
"91",0.115
"92",0.115
"93",0.115
"94",0.115
"95",0.115
"96",0.115
"97",0.115
"98",0.115
"99",0.115
"100",0.115
"101",0.116666666666667
"102",0.116666666666667
"103",0.115
"104",0.115
"105",0.115
"106",0.115
"107",0.115
"108",0.115
"109",0.115
"110",0.115
"111",0.116666666666667
"112",0.116666666666667
"113",0.116666666666667
"114",0.116666666666667
"115",0.115
"116",0.115
"117",0.115
"118",0.115
"119",0.115
"120",0.115
"121",0.115
"122",0.115
"123",0.115
"124",0.115
"125",0.115
"126",0.115
"127",0.115
"128",0.115
"129",0.116666666666667
"130",0.116666666666667
"131",0.113333333333333
"132",0.113333333333333
"133",0.115
"134",0.115
"135",0.116666666666667
"136",0.116666666666667
"137",0.115
"138",0.115
"139",0.115
"140",0.115
"141",0.115
"142",0.115
"143",0.126666666666667
"144",0.126666666666667
"145",0.108333333333333
"146",0.108333333333333
"147",0.108333333333333
"148",0.108333333333333
"149",0.108333333333333
"150",0.108333333333333
"151",0.108333333333333
"152",0.108333333333333
"153",0.11
"154",0.11
"155",0.108333333333333
"156",0.108333333333333
"157",0.11
"158",0.11
"159",0.108333333333333
"160",0.108333333333333
"161",0.108333333333333
"162",0.108333333333333
"163",0.108333333333333
"164",0.108333333333333
"165",0.108333333333333
