"","x"
"1",0.138333333333333
"2",0.136666666666667
"3",0.138333333333333
"4",0.138333333333333
"5",0.138333333333333
"6",0.138333333333333
"7",0.138333333333333
"8",0.138333333333333
"9",0.136666666666667
"10",0.138333333333333
"11",0.138333333333333
"12",0.138333333333333
"13",0.138333333333333
"14",0.138333333333333
"15",0.14
"16",0.138333333333333
"17",0.14
"18",0.14
"19",0.14
"20",0.14
"21",0.14
"22",0.138333333333333
"23",0.136666666666667
"24",0.138333333333333
"25",0.138333333333333
"26",0.138333333333333
"27",0.138333333333333
"28",0.138333333333333
"29",0.138333333333333
"30",0.136666666666667
"31",0.138333333333333
"32",0.138333333333333
"33",0.138333333333333
"34",0.138333333333333
"35",0.138333333333333
"36",0.113333333333333
"37",0.115
"38",0.113333333333333
"39",0.111666666666667
"40",0.113333333333333
"41",0.113333333333333
"42",0.113333333333333
"43",0.115
"44",0.116666666666667
"45",0.115
"46",0.113333333333333
"47",0.115
"48",0.115
"49",0.115
"50",0.111666666666667
"51",0.113333333333333
"52",0.111666666666667
"53",0.113333333333333
"54",0.111666666666667
"55",0.111666666666667
"56",0.111666666666667
"57",0.115
"58",0.116666666666667
"59",0.115
"60",0.113333333333333
"61",0.115
"62",0.115
"63",0.115
"64",0.113333333333333
"65",0.115
"66",0.113333333333333
"67",0.111666666666667
"68",0.113333333333333
"69",0.113333333333333
"70",0.113333333333333
"71",0.115
"72",0.116666666666667
"73",0.115
"74",0.113333333333333
"75",0.115
"76",0.115
"77",0.115
"78",0.115
"79",0.116666666666667
"80",0.115
"81",0.113333333333333
"82",0.115
"83",0.115
"84",0.115
"85",0.11
"86",0.111666666666667
"87",0.11
"88",0.111666666666667
"89",0.11
"90",0.11
"91",0.11
"92",0.111666666666667
"93",0.113333333333333
"94",0.111666666666667
"95",0.113333333333333
"96",0.111666666666667
"97",0.111666666666667
"98",0.111666666666667
"99",0.113333333333333
"100",0.115
"101",0.113333333333333
"102",0.111666666666667
"103",0.113333333333333
"104",0.113333333333333
"105",0.113333333333333
"106",0.111666666666667
"107",0.113333333333333
"108",0.111666666666667
"109",0.113333333333333
"110",0.111666666666667
"111",0.111666666666667
"112",0.111666666666667
"113",0.113333333333333
"114",0.115
"115",0.113333333333333
"116",0.111666666666667
"117",0.113333333333333
"118",0.113333333333333
"119",0.113333333333333
"120",0.115
"121",0.116666666666667
"122",0.115
"123",0.113333333333333
"124",0.115
"125",0.115
"126",0.115
"127",0.115
