"","x"
"1",0.133333333333333
"2",0.135
"3",0.131666666666667
"4",0.135
"5",0.13
"6",0.133333333333333
"7",0.136666666666667
"8",0.133333333333333
"9",0.135
"10",0.131666666666667
"11",0.135
"12",0.13
"13",0.133333333333333
"14",0.136666666666667
"15",0.128333333333333
"16",0.128333333333333
"17",0.126666666666667
"18",0.128333333333333
"19",0.125
"20",0.128333333333333
"21",0.13
"22",0.133333333333333
"23",0.135
"24",0.131666666666667
"25",0.135
"26",0.13
"27",0.133333333333333
"28",0.136666666666667
"29",0.133333333333333
"30",0.135
"31",0.131666666666667
"32",0.135
"33",0.13
"34",0.133333333333333
"35",0.136666666666667
"36",0.12
"37",0.123333333333333
"38",0.121666666666667
"39",0.123333333333333
"40",0.12
"41",0.125
"42",0.125
"43",0.121666666666667
"44",0.125
"45",0.123333333333333
"46",0.125
"47",0.121666666666667
"48",0.126666666666667
"49",0.126666666666667
"50",0.121666666666667
"51",0.125
"52",0.123333333333333
"53",0.125
"54",0.121666666666667
"55",0.123333333333333
"56",0.126666666666667
"57",0.118333333333333
"58",0.121666666666667
"59",0.12
"60",0.121666666666667
"61",0.118333333333333
"62",0.123333333333333
"63",0.123333333333333
"64",0.12
"65",0.123333333333333
"66",0.121666666666667
"67",0.123333333333333
"68",0.12
"69",0.125
"70",0.125
"71",0.118333333333333
"72",0.121666666666667
"73",0.12
"74",0.121666666666667
"75",0.118333333333333
"76",0.123333333333333
"77",0.123333333333333
"78",0.118333333333333
"79",0.121666666666667
"80",0.12
"81",0.121666666666667
"82",0.118333333333333
"83",0.123333333333333
"84",0.123333333333333
"85",0.123333333333333
"86",0.126666666666667
"87",0.125
"88",0.126666666666667
"89",0.123333333333333
"90",0.125
"91",0.128333333333333
"92",0.121666666666667
"93",0.125
"94",0.123333333333333
"95",0.125
"96",0.121666666666667
"97",0.123333333333333
"98",0.126666666666667
"99",0.12
"100",0.123333333333333
"101",0.121666666666667
"102",0.123333333333333
"103",0.12
"104",0.125
"105",0.125
"106",0.121666666666667
"107",0.125
"108",0.123333333333333
"109",0.125
"110",0.121666666666667
"111",0.123333333333333
"112",0.126666666666667
"113",0.12
"114",0.123333333333333
"115",0.121666666666667
"116",0.123333333333333
"117",0.12
"118",0.125
"119",0.125
"120",0.118333333333333
"121",0.121666666666667
"122",0.12
"123",0.121666666666667
"124",0.118333333333333
"125",0.123333333333333
"126",0.123333333333333
"127",0.118333333333333
"128",0.121666666666667
"129",0.12
"130",0.121666666666667
"131",0.118333333333333
"132",0.123333333333333
"133",0.123333333333333
"134",0.121666666666667
"135",0.125
"136",0.123333333333333
"137",0.125
"138",0.121666666666667
"139",0.123333333333333
